distnum,distname,type,lastname,middlename,firstname,party,numvotes,voteshare,rejected,totalvotes
35011,Brampton South,validated,Sidhu,,Sonia,LPC,24085.0,49.5,583.0,49266.0
35011,Brampton South,validated,Sullivan,,Dagmar,ML,68.0,0.1,583.0,49266.0
35012,Brampton West,validated,Davidson,,Jane,GPC,1271.0,2.4,735.0,54418.0
35012,Brampton West,validated,Hundal,,Harinderpal,Communist,97.0,0.2,735.0,54418.0
35012,Brampton West,validated,Kaur,,Navjit,NDP,9855.0,18.4,735.0,54418.0
35012,Brampton West,validated,Khera,,Kamal,LPC,28743.0,53.5,735.0,54418.0
35012,Brampton West,validated,Malik,,Anjum,CFF - Canada's Fourth Front,69.0,0.1,735.0,54418.0
35012,Brampton West,validated,Sampson,,Roger,PPC,505.0,0.9,735.0,54418.0
35012,Brampton West,validated,Tannahill,,Paul,Christian Heritage Party,319.0,0.6,735.0,54418.0
35012,Brampton West,validated,Thapliyal,,Murarilal,CPC,12824.0,23.9,735.0,54418.0
35013,Brantford--Brant,validated,Bory,,Leslie,Independent,115.0,0.2,497.0,67163.0
35013,Brantford--Brant,validated,Gallagher,,Jeffrey,VCP,394.0,0.6,497.0,67163.0
35013,Brantford--Brant,validated,Jonkman,,Bob,GPC,4257.0,6.4,497.0,67163.0
35013,Brantford--Brant,validated,McColeman,,Phil,CPC,26849.0,40.3,497.0,67163.0
35013,Brantford--Brant,validated,Sawyer,,Sabrina,NDP,13131.0,19.7,497.0,67163.0
35013,Brantford--Brant,validated,Takacs,,Danielle,LPC,20454.0,30.7,497.0,67163.0
35013,Brantford--Brant,validated,Turmel,,John The Engineer,Independent,146.0,0.2,497.0,67163.0
35013,Brantford--Brant,validated,Wrobel,,Dave,PPC,1320.0,2.0,497.0,67163.0
35014,Bruce--Grey--Owen Sound,validated,Den Tandt,,Michael,LPC,17485.0,30.1,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Little,,Daniel,Libertarian,321.0,0.6,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Ruff,,Alex,CPC,26830.0,46.1,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Stephen,,Chris,NDP,6797.0,11.7,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Townsend,,Bill,PPC,1614.0,2.8,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Valiquette,,Danielle,GPC,5114.0,8.8,303.0,58464.0
35015,Burlington,validated,Dupuis,,Lenaee,NDP,7372.0,10.2,600.0,72585.0
35015,Burlington,validated,Gould,,Karina,LPC,34989.0,48.6,600.0,72585.0
35015,Burlington,validated,Michael,,Jane,CPC,23930.0,33.2,600.0,72585.0
35015,Burlington,validated,Smetana,,Peter,PPC,944.0,1.3,600.0,72585.0
35015,Burlington,validated,Williams,,Gareth,GPC,4750.0,6.6,600.0,72585.0
35016,Cambridge,validated,Attwal,,Sunny,CPC,17409.0,30.0,385.0,58327.0
35016,Cambridge,validated,Braniff,,Michele,GPC,4343.0,7.5,385.0,58327.0
35016,Cambridge,validated,Couto,,Manuel,ML,76.0,0.1,385.0,58327.0
35016,Cambridge,validated,Hamilton,,Scott,NDP,11177.0,19.3,385.0,58327.0
35016,Cambridge,validated,Haskell,,David,PPC,1872.0,3.2,385.0,58327.0
35016,Cambridge,validated,May,,Bryan,LPC,22903.0,39.5,385.0,58327.0
35016,Cambridge,validated,McMorrow,,George,VCP,162.0,0.3,385.0,58327.0
35017,Chatham-Kent--Leamington,validated,Balagtas,,John,PPC,1061.0,2.0,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Coulbeck,,Paul,Radical Marijuana,307.0,0.6,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Epp,,Dave,CPC,25359.0,46.9,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Omstead,,Katie,LPC,16899.0,31.2,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Vercouteren,,Mark,GPC,2233.0,4.1,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Walsh,,Tony,NDP,8229.0,15.2,450.0,54538.0
35018,Davenport,validated,Bhatia,,Sanjay,CPC,4921.0,9.3,417.0,53597.0
35018,Davenport,validated,Cash,,Andrew,NDP,21812.0,41.0,417.0,53597.0
35018,Davenport,validated,Ciardullo,,Francesco,PPC,496.0,0.9,417.0,53597.0
35018,Davenport,validated,Conover-Arthurs,,Hannah,GPC,2397.0,4.5,417.0,53597.0
35018,Davenport,validated,Dzerowicz,,Julie,LPC,23251.0,43.7,417.0,53597.0
35018,Davenport,validated,Kalevar,,Chai,Independent,79.0,0.1,417.0,53597.0
35018,Davenport,validated,Rowley,,Elizabeth,Communist,138.0,0.3,417.0,53597.0
35018,Davenport,validated,Young,,Troy,Independent,86.0,0.2,417.0,53597.0
35019,Don Valley East,validated,Hendry,,John P.,PPC,562.0,1.3,438.0,42732.0
35019,Don Valley East,validated,Ma,,Michael,CPC,10115.0,23.9,438.0,42732.0
35019,Don Valley East,validated,Ratansi,,Yasmin,LPC,25295.0,59.8,438.0,42732.0
35019,Don Valley East,validated,Thompson,,Nicholas,NDP,4647.0,11.0,438.0,42732.0
35019,Don Valley East,validated,Turcotte,,Dan,GPC,1675.0,4.0,438.0,42732.0
35020,Don Valley North,validated,Dong,,Han,LPC,23495.0,50.4,314.0,46885.0
35020,Don Valley North,validated,Fischer,,Sarah,CPC,16506.0,35.4,314.0,46885.0
35020,Don Valley North,validated,Giavedoni,,Daniel,GPC,1803.0,3.9,314.0,46885.0
35020,Don Valley North,validated,Griffin,,Bruce,NDP,4285.0,9.2,314.0,46885.0
35020,Don Valley North,validated,Sobel,,Jay,PPC,482.0,1.0,314.0,46885.0
35021,Don Valley West,validated,Kistindey,,Amanda,GPC,2257.0,4.3,422.0,52656.0
35021,Don Valley West,validated,Kittredge,,John,Libertarian,277.0,0.5,422.0,52656.0
35021,Don Valley West,validated,MacDowell,,Laurel,NDP,3804.0,7.3,422.0,52656.0
35021,Don Valley West,validated,Oliphant,,Rob,LPC,29148.0,55.8,422.0,52656.0
35021,Don Valley West,validated,Prittie,,Ian,PPC,444.0,0.9,422.0,52656.0
35021,Don Valley West,validated,Robertson,,Yvonne,CPC,16304.0,31.2,422.0,52656.0
35022,Dufferin--Caledon,validated,Brown,,Allison,NDP,7981.0,11.6,447.0,69063.0
35022,Dufferin--Caledon,validated,Emo,,Russ,Christian Heritage Party,319.0,0.5,447.0,69063.0
35022,Dufferin--Caledon,validated,Fisher,,Michele,LPC,22645.0,33.0,447.0,69063.0
35022,Dufferin--Caledon,validated,Ransom,,Chad,PPC,1516.0,2.2,447.0,69063.0
35022,Dufferin--Caledon,validated,Seeback,,Kyle,CPC,28852.0,42.0,447.0,69063.0
35022,Dufferin--Caledon,validated,Wiesen,,Stefan,GPC,7303.0,10.6,447.0,69063.0
35023,Durham,validated,Giancroce,,Jonathan,LPC,23547.0,32.2,480.0,73494.0
35023,Durham,validated,O'Toole,,Erin,CPC,30752.0,42.1,480.0,73494.0
35023,Durham,validated,Price,,Evan,GPC,3950.0,5.4,480.0,73494.0
35023,Durham,validated,Virtue,,Brenda,PPC,1442.0,2.0,480.0,73494.0
35023,Durham,validated,Whalen-Wright,,Sarah,NDP,13323.0,18.2,480.0,73494.0
35024,Eglinton--Lawrence,validated,Aryeh-Bain,,Chani,CPC,18549.0,33.1,394.0,56398.0
35024,Eglinton--Lawrence,validated,DeBoer,,Reuben,GPC,2278.0,4.1,394.0,56398.0
35024,Eglinton--Lawrence,validated,Mendicino,,Marco,LPC,29850.0,53.3,394.0,56398.0
35024,Eglinton--Lawrence,validated,Nash,,Alexandra,NDP,4741.0,8.5,394.0,56398.0
35024,Eglinton--Lawrence,validated,Staffieri,,Michael,PPC,586.0,1.0,394.0,56398.0
35025,Elgin--Middlesex--London,validated,Armstrong,,Pam,LPC,14324.0,23.2,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Hargreaves,,Bob,NDP,11019.0,17.8,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Helkaa,,Donald,PPC,956.0,1.5,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Hendel,,Ericha,GPC,3562.0,5.8,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Redecop,,Peter,Christian Heritage Party,618.0,1.0,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Styve,,Richard,Libertarian,249.0,0.4,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Vecchio,,Karen,CPC,31026.0,50.2,475.0,62229.0
35026,Essex,validated,Alderson,,Jennifer,GPC,2173.0,3.2,450.0,68738.0
35026,Essex,validated,Capes,,Bill,PPC,1251.0,1.8,450.0,68738.0
35026,Essex,validated,Festeryga,,Audrey,LPC,12987.0,19.0,450.0,68738.0
35026,Essex,validated,Lewis,,Chris,CPC,28274.0,41.4,450.0,68738.0
35026,Essex,validated,Ramsey,,Tracey,NDP,23603.0,34.6,450.0,68738.0
35027,Etobicoke Centre,validated,Baker,,Yvan,LPC,32800.0,51.9,624.0,63843.0
35027,Etobicoke Centre,validated,Opitz,,Ted,CPC,21804.0,34.5,624.0,63843.0
35027,Etobicoke Centre,validated,Semple,,Cameron,GPC,2775.0,4.4,624.0,63843.0
35027,Etobicoke Centre,validated,Serdiuk,,Nicholas,PPC,664.0,1.1,624.0,63843.0
35027,Etobicoke Centre,validated,Vickers-Wong,,Heather,NDP,4881.0,7.7,624.0,63843.0
35027,Etobicoke Centre,validated,Wrzesniewski,,Mark,Libertarian,295.0,0.5,624.0,63843.0
35028,Etobicoke--Lakeshore,validated,Caldwell,,Chris,GPC,4141.0,6.0,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,Gasperlin,,Branko,NDP,8277.0,11.9,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,Maloney,,James,LPC,36061.0,51.9,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,Murray,,Janice,ML,163.0,0.2,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,O'Brien,,Barry,CPC,19952.0,28.7,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,Sulejmani,,Jude,PPC,921.0,1.3,525.0,70040.0
35029,Etobicoke North,validated,Duncan,,Kirsty,LPC,26388.0,61.4,565.0,43511.0
35029,Etobicoke North,validated,Farah,,Naiima,NDP,4654.0,10.8,565.0,43511.0
35029,Etobicoke North,validated,Ford,,Renata,PPC,1196.0,2.8,565.0,43511.0
35029,Etobicoke North,validated,Ghuman,,Nancy,GPC,1080.0,2.5,565.0,43511.0
35029,Etobicoke North,validated,Kaur,,Sarabjit,CPC,9524.0,22.2,565.0,43511.0
35029,Etobicoke North,validated,Mehta,,Sudhir,CFF - Canada's Fourth Front,104.0,0.2,565.0,43511.0
35030,Flamborough--Glanbrook,validated,Cillis,,Allison,NDP,10322.0,16.5,381.0,62920.0
35030,Flamborough--Glanbrook,validated,Errygers,,Janet,GPC,3833.0,6.1,381.0,62920.0
35030,Flamborough--Glanbrook,validated,Stebbing,,Jennifer,LPC,22875.0,36.6,381.0,62920.0
35030,Flamborough--Glanbrook,validated,Sweet,,David,CPC,24527.0,39.2,381.0,62920.0
35030,Flamborough--Glanbrook,validated,Tilden,,David,PPC,982.0,1.6,381.0,62920.0
35031,Glengarry--Prescott--Russell,validated,Desgranges,,Jean-Jacques,PPC,1174.0,1.8,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Donnelly,,Darcy Neal,Libertarian,262.0,0.4,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Drouin,,Francis,LPC,31293.0,47.6,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Fey,,Daniel John,Independent,239.0,0.4,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Gagnier,,Marc-Antoine,Parti Rhinocéros Party,199.0,0.3,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Lemieux,,Pierre,CPC,23660.0,36.0,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Lépine,,Marthe,GPC,2113.0,3.2,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Malakos,,Konstantine,NDP,6851.0,10.4,645.0,66436.0
35032,Guelph,validated,Burnett,,Juanita,Communist,166.0,0.2,452.0,76020.0
35032,Guelph,validated,Dyck,,Steve,GPC,19236.0,25.5,452.0,76020.0
35032,Guelph,validated,Jahangir,,Aisha,NDP,9297.0,12.3,452.0,76020.0
35032,Guelph,validated,Klevering,,Kornelis,Independent,86.0,0.1,452.0,76020.0
35032,Guelph,validated,Longfield,,Lloyd,LPC,30497.0,40.4,452.0,76020.0
35032,Guelph,validated,Paralovos,,Mark,PPC,1087.0,1.4,452.0,76020.0
35032,Guelph,validated,Sachan,,Ashish,CPC,14568.0,19.3,452.0,76020.0
35032,Guelph,validated,Truscott,,Gordon,Christian Heritage Party,498.0,0.7,452.0,76020.0
35032,Guelph,validated,Wassilyn,,Michael,Independent,133.0,0.2,452.0,76020.0
35033,Haldimand--Norfolk,validated,Eggink,,Lily,Christian Heritage Party,817.0,1.4,436.0,60362.0
35033,Haldimand--Norfolk,validated,Finley,,Diane,CPC,28018.0,46.8,436.0,60362.0
35033,Haldimand--Norfolk,validated,Forbes,,Bob,PPC,1234.0,2.1,436.0,60362.0
35033,Haldimand--Norfolk,validated,Huffman,,Kim,LPC,14704.0,24.5,436.0,60362.0
35033,Haldimand--Norfolk,validated,Martin,,Brooke,GPC,4878.0,8.1,436.0,60362.0
35033,Haldimand--Norfolk,validated,Roberts,,Adrienne,NDP,9192.0,15.3,436.0,60362.0
35033,Haldimand--Norfolk,validated,Stewart,,Harold,VCP,1083.0,1.8,436.0,60362.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Balfour,,Gene,PPC,1245.0,1.9,413.0,66173.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Doyle,,Barbara,NDP,9676.0,14.7,413.0,66173.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Forbes,,Judi,LPC,17067.0,26.0,413.0,66173.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Fraser,,Elizabeth,GPC,5515.0,8.4,413.0,66173.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Schmale,,Jamie,CPC,32257.0,49.1,413.0,66173.0
35035,Hamilton Centre,validated,Ciriello,,Monica,CPC,6341.0,14.4,405.0,44527.0
35035,Hamilton Centre,validated,Duyzer,,Gary,Christian Heritage Party,182.0,0.4,405.0,44527.0
35035,Hamilton Centre,validated,Graydon,,Edward,Independent,134.0,0.3,405.0,44527.0
35035,Hamilton Centre,validated,Green,,Matthew,NDP,20368.0,46.2,405.0,44527.0
35035,Hamilton Centre,validated,Kujavsky,,Jasper,LPC,12651.0,28.7,405.0,44527.0
35035,Hamilton Centre,validated,Lemma,,Tony,Independent,158.0,0.4,405.0,44527.0
35035,Hamilton Centre,validated,Lopez,,Jason,GPC,3370.0,7.6,405.0,44527.0
35035,Hamilton Centre,validated,Mamone,,Melina,PPC,833.0,1.9,405.0,44527.0
35035,Hamilton Centre,validated,Yan,,Nathalie Xian Yi,Independent,85.0,0.2,405.0,44527.0
35036,Hamilton East--Stoney Creek,validated,Bratina,,Bob,LPC,20112.0,38.6,533.0,52679.0
35036,Hamilton East--Stoney Creek,validated,Crocker,,Charles,PPC,1072.0,2.1,533.0,52679.0
35036,Hamilton East--Stoney Creek,validated,Kaur,,Nikki,CPC,13130.0,25.2,533.0,52679.0
35036,Hamilton East--Stoney Creek,validated,Milanovic,,Nick,NDP,14930.0,28.6,533.0,52679.0
35036,Hamilton East--Stoney Creek,validated,Ormond,,Peter,GPC,2902.0,5.6,533.0,52679.0
35037,Hamilton Mountain,validated,Duvall,,Scott,NDP,19135.0,36.1,489.0,53438.0
35037,Hamilton Mountain,validated,Dyakowski,,Peter,CPC,13443.0,25.4,489.0,53438.0
35037,Hamilton Mountain,validated,Enos,,Jim,Christian Heritage Party,330.0,0.6,489.0,53438.0
35037,Hamilton Mountain,validated,Lee,,Trevor,PPC,760.0,1.4,489.0,53438.0
35037,Hamilton Mountain,validated,Plett,,Richard,Parti Rhinocéros Party,109.0,0.2,489.0,53438.0
35037,Hamilton Mountain,validated,Uggenti,,Bruno,LPC,16057.0,30.3,489.0,53438.0
35037,Hamilton Mountain,validated,Urquhart,,Dave,GPC,3115.0,5.9,489.0,53438.0
35038,Hamilton West--Ancaster--Dundas,validated,Galea,,Victoria,GPC,4770.0,7.3,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Laranjo,,Bert,CPC,17340.0,26.7,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Malik,,Yousaf,NDP,11527.0,17.8,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Ricottone,,Daniel,PPC,894.0,1.4,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Rocchi,,Spencer,Parti Rhinocéros Party,156.0,0.2,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Tassi,,Filomena,LPC,30214.0,46.6,415.0,65316.0
35039,Hastings--Lennox and Addington,validated,Bossio,,Mike,LPC,19721.0,37.1,352.0,53446.0
35039,Hastings--Lennox and Addington,validated,Gray,,Adam L. E.,PPC,1307.0,2.5,352.0,53446.0
35039,Hastings--Lennox and Addington,validated,Sloan,,Derek,CPC,21968.0,41.4,352.0,53446.0
35039,Hastings--Lennox and Addington,validated,Tough,,David,NDP,6984.0,13.2,352.0,53446.0
35039,Hastings--Lennox and Addington,validated,Watson,,Sari,GPC,3114.0,5.9,352.0,53446.0
35040,Huron--Bruce,validated,Klerks,,Kevin M.,PPC,1102.0,1.8,398.0,61265.0
35040,Huron--Bruce,validated,Lobb,,Ben,CPC,29512.0,48.5,398.0,61265.0
35040,Huron--Bruce,validated,McQuail,,Tony,NDP,7421.0,12.2,398.0,61265.0
35040,Huron--Bruce,validated,Thompson,,Allan,LPC,20167.0,33.1,398.0,61265.0
35040,Huron--Bruce,validated,Wendler,,Nicholas,GPC,2665.0,4.4,398.0,61265.0
35041,Kanata--Carleton,validated,Coenraad,,Melissa,NDP,8317.0,12.5,438.0,67210.0
35041,Kanata--Carleton,validated,McCaffrey,,Justina,CPC,24361.0,36.5,438.0,67210.0
35041,Kanata--Carleton,validated,McCrimmon,,Karen,LPC,28746.0,43.1,438.0,67210.0
35041,Kanata--Carleton,validated,Miller,,Scott,PPC,961.0,1.4,438.0,67210.0
35041,Kanata--Carleton,validated,Purdy,,Jennifer,GPC,4387.0,6.6,438.0,67210.0
35042,Kenora,validated,Boucher-Chicago,,Kelvin,Independent,170.0,0.6,273.0,28060.0
35042,Kenora,validated,Di Pasquale,,Michael,PPC,388.0,1.4,273.0,28060.0
35042,Kenora,validated,Melillo,,Eric,CPC,9445.0,34.0,273.0,28060.0
35042,Kenora,validated,Nault,,Bob,LPC,8335.0,30.0,273.0,28060.0
35042,Kenora,validated,Ralko,,Kirsi,GPC,1526.0,5.5,273.0,28060.0
35042,Kenora,validated,Turtle,,Rudy,NDP,7923.0,28.5,273.0,28060.0
35043,King--Vaughan,validated,Bernardo-Ciddio,,Emilio,NDP,4297.0,6.7,598.0,64446.0
35043,King--Vaughan,validated,Raney,,Ann,GPC,2511.0,3.9,598.0,64446.0
35043,King--Vaughan,validated,Roberts,,Anna,CPC,27584.0,43.2,598.0,64446.0
35043,King--Vaughan,validated,Schulte,,Deb,LPC,28725.0,45.0,598.0,64446.0
35043,King--Vaughan,validated,Strgacic,,Anton,PPC,731.0,1.1,598.0,64446.0
35044,Kingston and the Islands,validated,Brooke,,Andy,PPC,1769.0,2.6,484.0,68677.0
35044,Kingston and the Islands,validated,Christmas,,Candice,GPC,6059.0,8.9,484.0,68677.0
35044,Kingston and the Islands,validated,Gerretsen,,Mark,LPC,31205.0,45.8,484.0,68677.0
35044,Kingston and the Islands,validated,Walker,,Barrington,NDP,15856.0,23.3,484.0,68677.0
35044,Kingston and the Islands,validated,Yakoviychuk,,Ruslan,CPC,13304.0,19.5,484.0,68677.0
35045,Kitchener Centre,validated,Bernier,,Patrick,PPC,1033.0,1.9,465.0,55839.0
35045,Kitchener Centre,validated,Moraga,,Andrew,NDP,6238.0,11.3,465.0,55839.0
35045,Kitchener Centre,validated,Morrice,,Mike,GPC,14394.0,26.0,465.0,55839.0
35045,Kitchener Centre,validated,Papenburg,,Ellen,Animal Protection Party,202.0,0.4,465.0,55839.0
35045,Kitchener Centre,validated,Saini,,Raj,LPC,20316.0,36.7,465.0,55839.0
35045,Kitchener Centre,validated,Woodworth,,Stephen,CPC,13191.0,23.8,465.0,55839.0
35046,Kitchener--Conestoga,validated,Albrecht,,Harold,CPC,20115.0,39.0,361.0,51896.0
35046,Kitchener--Conestoga,validated,De Wet,,Riani,NDP,5204.0,10.1,361.0,51896.0
35046,Kitchener--Conestoga,validated,Goertz,,Stephanie,GPC,4946.0,9.6,361.0,51896.0
35046,Kitchener--Conestoga,validated,Louis,,Tim,LPC,20480.0,39.7,361.0,51896.0
35046,Kitchener--Conestoga,validated,Wallar,,Koltyn,PPC,790.0,1.5,361.0,51896.0
35047,Kitchener South--Hespeler,validated,Baetz,,Elaine,ML,56.0,0.1,395.0,52628.0
35047,Kitchener South--Hespeler,validated,Correia,,Matthew,VCP,90.0,0.2,395.0,52628.0
35047,Kitchener South--Hespeler,validated,Keeso,,Alan,CPC,17480.0,33.5,395.0,52628.0
35047,Kitchener South--Hespeler,validated,Rahimi,,Wasai,NDP,6945.0,13.3,395.0,52628.0
35047,Kitchener South--Hespeler,validated,Tabbara,,Marwan,LPC,20986.0,40.2,395.0,52628.0
35047,Kitchener South--Hespeler,validated,Todd,,Joseph,PPC,1005.0,1.9,395.0,52628.0
35047,Kitchener South--Hespeler,validated,Weber,,David,GPC,5671.0,10.9,395.0,52628.0
35048,Lambton--Kent--Middlesex,validated,Atkins,,Bria,PPC,1804.0,3.1,434.0,58846.0
35048,Lambton--Kent--Middlesex,validated,Lalande,,Rob,VCP,325.0,0.6,434.0,58846.0
35048,Lambton--Kent--Middlesex,validated,Li,,Anthony,GPC,3463.0,5.9,434.0,58846.0
35048,Lambton--Kent--Middlesex,validated,McCormick,,Jesse,LPC,14814.0,25.4,434.0,58846.0
35048,Lambton--Kent--Middlesex,validated,Mclay,,Dylan,NDP,9355.0,16.0,434.0,58846.0
35048,Lambton--Kent--Middlesex,validated,Rood,,Lianne,CPC,28651.0,49.0,434.0,58846.0
35049,Lanark--Frontenac--Kingston,validated,Barton,,Matthew,PPC,1117.0,1.8,434.0,62915.0
35049,Lanark--Frontenac--Kingston,validated,Kennedy,,Kayley,LPC,15441.0,24.7,434.0,62915.0
35049,Lanark--Frontenac--Kingston,validated,Kotze,,Stephen,GPC,7011.0,11.2,434.0,62915.0
35049,Lanark--Frontenac--Kingston,validated,Reid,,Scott,CPC,30077.0,48.1,434.0,62915.0
35049,Lanark--Frontenac--Kingston,validated,Schilling,,Satinka,NDP,8835.0,14.1,434.0,62915.0
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,validated,Barrett,,Michael,CPC,28630.0,49.0,479.0,58932.0
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,validated,Bennett,,Josh,LPC,15482.0,26.5,479.0,58932.0
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,validated,Hindle,,Evan,PPC,988.0,1.7,479.0,58932.0
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,validated,Rekmans,,Lorraine,GPC,5152.0,8.8,479.0,58932.0
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,validated,Taylor,,Michelle,NDP,8201.0,14.0,479.0,58932.0
35051,London--Fanshawe,validated,Campbell,,Stephen,Independent,297.0,0.5,518.0,56093.0
35051,London--Fanshawe,validated,Cull,,Tom,GPC,2781.0,5.0,518.0,56093.0
35051,London--Fanshawe,validated,Hammoud,,Mohamed,LPC,14924.0,26.9,518.0,56093.0
35051,London--Fanshawe,validated,Kosoian,,Bela,PPC,1132.0,2.0,518.0,56093.0
35051,London--Fanshawe,validated,Mathyssen,,Lindsay,NDP,22671.0,40.8,518.0,56093.0
35051,London--Fanshawe,validated,van Holst,,Michael,CPC,13770.0,24.8,518.0,56093.0
35052,London North Centre,validated,Bokhari,,Sarah,CPC,15066.0,23.6,493.0,64234.0
35052,London North Centre,validated,Dyck,,Carol,GPC,4872.0,7.6,493.0,64234.0
35052,London North Centre,validated,Fragiskatos,,Peter,LPC,27247.0,42.7,493.0,64234.0
35052,London North Centre,validated,Mansur,,Salim,PPC,1532.0,2.4,493.0,64234.0
35052,London North Centre,validated,Prout,,Dirka,NDP,14887.0,23.4,493.0,64234.0
35052,London North Centre,validated,Sorrenti,,Clara,Communist,137.0,0.2,493.0,64234.0
35053,London West,validated,Boudreau,,Jacques,Libertarian,523.0,0.7,496.0,71769.0
35053,London West,validated,Hodge,,Mary Ann,GPC,3827.0,5.4,496.0,71769.0
35053,London West,validated,Lewkowitz,,Shawna,NDP,15220.0,21.4,496.0,71769.0
35053,London West,validated,Mcmullen,,Mike,PPC,1171.0,1.6,496.0,71769.0
35053,London West,validated,Snelgrove,,Liz,CPC,19910.0,27.9,496.0,71769.0
35053,London West,validated,Young,,Kate,LPC,30622.0,43.0,496.0,71769.0
35054,Markham--Stouffville,validated,Antony,,Theodore,CPC,19703.0,30.6,623.0,65011.0
35054,Markham--Stouffville,validated,Berman,,Hal,NDP,4132.0,6.4,623.0,65011.0
35054,Markham--Stouffville,validated,Jaczek,,Helena,LPC,25055.0,38.9,623.0,65011.0
35054,Markham--Stouffville,validated,Lin,,Jeremy,PPC,537.0,0.8,623.0,65011.0
35054,Markham--Stouffville,validated,Long,,Roy,GPC,1621.0,2.5,623.0,65011.0
35054,Markham--Stouffville,validated,Philpott,,Jane,Independent,13340.0,20.7,623.0,65011.0
35055,Markham--Thornhill,validated,Macwan,,Josephbai,Independent,277.0,0.6,445.0,45195.0
35055,Markham--Thornhill,validated,Ng,,Mary,LPC,24124.0,53.9,445.0,45195.0
35055,Markham--Thornhill,validated,Remedios,,Peter,PPC,358.0,0.8,445.0,45195.0
35055,Markham--Thornhill,validated,Sahbaz,,Paul,NDP,3264.0,7.3,445.0,45195.0
35055,Markham--Thornhill,validated,Williams,,Chris,GPC,1253.0,2.8,445.0,45195.0
35055,Markham--Thornhill,validated,Yuan,,Alex,CPC,15474.0,34.6,445.0,45195.0
35056,Markham--Unionville,validated,Chung,,Sarah,PPC,861.0,1.6,523.0,53919.0
35056,Markham--Unionville,validated,Hines,,Gregory,NDP,3524.0,6.6,523.0,53919.0
35056,Markham--Unionville,validated,Ho,,Alan,LPC,20484.0,38.4,523.0,53919.0
35056,Markham--Unionville,validated,Kao,,Elvin,GPC,2394.0,4.5,523.0,53919.0
35056,Markham--Unionville,validated,Saroya,,Bob,CPC,26133.0,48.9,523.0,53919.0
35057,Milton,validated,Dastur,,Percy,PPC,613.0,1.0,379.0,60058.0
35057,Milton,validated,Hassan,,Farina,NDP,3851.0,6.5,379.0,60058.0
35057,Milton,validated,Hayward,,Eleanor,GPC,2769.0,4.6,379.0,60058.0
35057,Milton,validated,Raitt,,Lisa,CPC,21564.0,36.1,379.0,60058.0
35057,Milton,validated,van Koeverden,,Adam,LPC,30882.0,51.7,379.0,60058.0
35058,Mississauga Centre,validated,Alghabra,,Omar,LPC,29974.0,55.8,475.0,54231.0
35058,Mississauga Centre,validated,Micalef,,David,PPC,837.0,1.6,475.0,54231.0
35058,Mississauga Centre,validated,Mikael,,Milad,CPC,15874.0,29.5,475.0,54231.0
35058,Mississauga Centre,validated,Reinoso,,Hugo,GPC,1646.0,3.1,475.0,54231.0
35058,Mississauga Centre,validated,Vezina,,Greg,Independent,252.0,0.5,475.0,54231.0
